b,betas,time,LLF,converged
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.09375,-29.62978426,FALSE
0.997019833,[0.03609615 0.03502888 0.03064825],0.078125,-29.62978426,FALSE
,,0.08515625,,0
